Parcel,Year,Land_Assessment,Improvement_Assessment,Total_Assessment
81021109039,2019,68300,234200,302500
81021109047,2019,63200,199500,262700
81021109055,2019,67000,203000,270000
81021109063,2019,50600,247600,298200
81021109071,2019,50600,223400,274000
81021109089,2019,60800,214200,275000
81021109097,2019,61500,218500,280000
81021109104,2019,68200,295800,364000
81021109112,2019,76000,321200,397200
81021109120,2019,56000,329600,385600
81021109138,2019,71500,286500,358000
81021109146,2019,76500,220600,297100
81021109162,2019,74800,270300,345100
81021109170,2019,72400,287000,359400
81021109188,2019,67900,230800,298700
81021109196,2019,64100,220200,284300
81021109203,2019,61400,208700,270100
81021109211,2019,62100,235200,297300
81021109229,2019,69900,189100,259000
81021110010,2019,61400,179900,241300
81021110028,2019,61000,192500,253500
81021110036,2019,62300,192400,254700
81021110044,2019,61300,169200,230500
81021111018,2019,63100,179000,242100
81021111026,2019,64200,195800,260000
81021111034,2019,62900,208300,271200
81021111042,2019,63100,181500,244600
81021301148,2019,56400,203600,260000
81021301156,2019,51700,147400,199100
81021301164,2019,51700,172700,224400
81021301172,2019,57800,129600,187400
81021301180,2019,59500,165100,224600
81021301198,2019,55900,180800,236700
81021301205,2019,55000,174500,229500
81021301213,2019,55000,190800,245800
81021301221,2019,53500,219200,272700
81021301239,2019,50900,158300,209200
81021301247,2019,55900,177100,233000
81021301255,2019,53400,179900,233300
81021301271,2019,57800,181400,239200
81021301289,2019,51300,165000,216300
81021301297,2019,51300,182100,233400
81021301304,2019,57800,144400,202200
81021301312,2019,53500,160000,213500
81021301320,2019,57800,159600,217400
81021301338,2019,57800,162000,219800
81021301346,2019,64600,180400,245000
81021301354,2019,67100,190400,257500
81021301362,2019,65200,200100,265300
81021301370,2019,67100,195200,262300
81021301388,2019,64600,184300,248900
81021301396,2019,56400,250100,306500
81021301403,2019,76400,139800,216200
81021301411,2019,67100,173100,240200
81021302013,2019,56400,127300,183700
81021302021,2019,52500,166600,219100
81021302039,2019,51600,183400,235000
81021302047,2019,52500,155700,208200
81021302055,2019,53000,174100,227100
81021302063,2019,58500,153000,211500
81021302071,2019,59500,157100,216600
81021302089,2019,51100,194800,245900
81021302097,2019,44200,143800,188000
81021302104,2019,44100,128400,172500
81021302112,2019,44100,159000,203100
81021302120,2019,44100,174100,218200
81021302138,2019,41300,143000,184300
81021302146,2019,49500,134400,183900
81021302154,2019,48400,150100,198500
81021302245,2019,49400,181400,230800
81021302253,2019,48400,196600,245000
81021302310,2019,49400,164300,213700
81021302328,2019,49400,190700,240100
81021302336,2019,49400,173100,222500
81021302344,2019,49400,177300,226700
81021302352,2019,49400,175600,225000
81021302360,2019,49400,161300,210700
81021302378,2019,49400,134500,183900
81021302401,2019,49400,174900,224300
81021302419,2019,50400,156900,207300
81021302427,2019,48700,172900,221600
81021302435,2019,47500,151900,199400
81021302443,2019,48400,162300,210700
81021302451,2019,52500,175500,228000
81021302469,2019,52500,167800,220300
81021302477,2019,47200,173300,220500
81021302485,2019,49500,159500,209000
81021302493,2019,44600,187900,232500
81021302500,2019,47200,160800,208000
81021302518,2019,43700,200900,244600
81021302526,2019,47200,153800,201000
81021302534,2019,51900,159500,211400
81021303011,2019,51600,175400,227000
81021303029,2019,51700,164600,216300
81021303037,2019,51100,164200,215300
81021303045,2019,53100,204300,257400
81021303053,2019,51600,167100,218700
81021303061,2019,49000,173100,222100
81021303079,2019,58800,160300,219100
81021303087,2019,49600,188200,237800
81021303095,2019,46700,196000,242700
81021303102,2019,50400,175600,226000
81021303110,2019,49500,168900,218400
81021303128,2019,49600,176100,225700
81021303136,2019,44300,155000,199300
81021303144,2019,47200,171600,218800
81021303152,2019,47400,181800,229200
81021303160,2019,48400,138700,187100
81021303178,2019,56800,161600,218400
81021303186,2019,55200,182200,237400
81021303194,2019,56300,168300,224600
81021303201,2019,51700,145900,197600
81021303219,2019,45800,173100,218900
81021303227,2019,46000,185500,231500
81021303235,2019,46000,207400,253400
81021303243,2019,46000,179800,225800
81021303251,2019,48700,193100,241800
81021303269,2019,47500,168800,216300
81021303277,2019,44100,150600,194700
81021303285,2019,44100,159800,203900
81021303293,2019,44100,158000,202100
81021303300,2019,44100,169400,213500
81021303318,2019,44100,189900,234000
81021303326,2019,45900,194600,240500
81021303334,2019,46700,166800,213500
81021303342,2019,45800,181800,227600
81021303350,2019,42700,181900,224600
81021303368,2019,44300,152800,197100
81021303376,2019,46700,166100,212800
81021303384,2019,40800,168300,209100
81021303392,2019,61900,150700,212600
81021303409,2019,60500,157400,217900
81021304019,2019,45900,166400,212300
81021304027,2019,38700,182300,221000
81021304035,2019,42600,174700,217300
81021304043,2019,41400,169500,210900
81021304051,2019,48100,168000,216100
81021304069,2019,46000,155000,201000
81021304077,2019,50400,198300,248700
81021304085,2019,43600,181100,224700
81021304093,2019,47400,183000,230400
81021304100,2019,48400,175800,224200
81021304118,2019,34900,195900,230800
81021304126,2019,41300,200000,241300
81021304134,2019,46400,190500,236900
81021304142,2019,42300,180100,222400
81021304150,2019,40300,175700,216000
81021304168,2019,39500,193700,233200
81021304176,2019,40300,163500,203800
81021304184,2019,44500,171800,216300
81021304192,2019,39400,178400,217800
81021304209,2019,43600,134600,178200
81021304217,2019,52500,158100,210600
81021304225,2019,51100,169200,220300
81021304233,2019,53000,192900,245900
81021304241,2019,48700,174700,223400
81021304259,2019,50100,147900,198000
81021304267,2019,53400,185800,239200
81021305017,2019,41200,203900,245100
81021305025,2019,44100,174600,218700
81021305033,2019,44100,217400,261500
81021305041,2019,47200,152800,200000
81021305059,2019,44500,174800,219300
81021305067,2019,53500,174700,228200
81021305075,2019,53500,172500,226000
81021305083,2019,53500,171300,224800
81021305091,2019,56400,156500,212900
81021305108,2019,48700,196000,244700
81021305116,2019,59400,195900,255300
81021305124,2019,53500,177200,230700
81021305132,2019,55300,216200,271500
81021305140,2019,55300,171200,226500
81021305158,2019,55300,169300,224600
81021305166,2019,55300,212700,268000
81021305174,2019,55300,205000,260300
81021305182,2019,53500,173200,226700
81021305190,2019,57800,186700,244500
81021305207,2019,64600,173200,237800
81021305215,2019,67100,171000,238100
81021305231,2019,62400,164000,226400
81021305249,2019,59800,182800,242600
81021305257,2019,65500,216400,281900
81021305265,2019,56800,168500,225300
81021305273,2019,68800,209300,278100
81021305281,2019,62400,197100,259500
81021305299,2019,53500,215800,269300
81021306015,2019,51600,178800,230400
81021306023,2019,56800,186600,243400
81021306031,2019,51600,159300,210900
81021306049,2019,53400,239900,293300
81021306057,2019,52600,142400,195000
81021306065,2019,51600,154200,205800
81021306073,2019,53500,174500,228000
81021306081,2019,53400,176300,229700
81021307013,2019,53500,203100,256600
81021307021,2019,53500,219800,273300
81021307039,2019,53500,207300,260800
81021307047,2019,57800,207800,265600
81021307055,2019,57800,163300,221100
81021307063,2019,57800,146500,204300
81021307071,2019,55900,196500,252400
81021307089,2019,57800,248700,306500
81021307097,2019,53500,173500,227000
81021307104,2019,56400,192200,248600
81021307112,2019,53500,191500,245000
81021307120,2019,59800,179300,239100
81021307138,2019,64600,193900,258500
81021307146,2019,67100,199600,266700
81021307154,2019,59800,182800,242600
81021307162,2019,62400,192800,255200
81021307170,2019,64600,177300,241900
81021307188,2019,64600,157200,221800
81021401039,2019,58400,136500,194900
81021401047,2019,51800,185300,237100
81021401055,2019,51800,159600,211400
81021401063,2019,55600,154900,210500
81021401120,2019,44300,110300,154600
81021401138,2019,47000,130300,177300
81021402087,2019,56900,158000,214900
81021402095,2019,55800,144200,200000
81021402102,2019,52100,146200,198300
81021402110,2019,54600,144700,199300
81021402128,2019,51000,170200,221200
81021402136,2019,55600,160200,215800
81021402144,2019,55800,155700,211500
81021402152,2019,57100,140500,197600
81021402160,2019,54100,182900,237000
81021402178,2019,53100,179400,232500
81021402186,2019,56200,132500,188700
81021402194,2019,60100,101100,161200
81021402201,2019,51600,135800,187400
81021402219,2019,43300,128300,171600
81021402251,2019,47200,166000,213200
81021403043,2019,57100,169400,226500
81021403069,2019,58500,124900,183400
81021403077,2019,48200,160000,208200
81021403184,2019,56100,163400,219500
81021403192,2019,43700,155700,199400
81021403209,2019,43700,164500,208200
81021403217,2019,43700,144100,187800
81021403225,2019,43700,165700,209400
81021403233,2019,43700,160000,203700
81021403241,2019,43700,142500,186200
81021403259,2019,54900,127700,182600
81021403267,2019,49800,161900,211700
81021403275,2019,52100,154000,206100
81021403283,2019,51600,155600,207200
81021403291,2019,51800,143400,195200
81021403308,2019,54100,137100,191200
81021403316,2019,53400,143600,197000
81021403324,2019,53100,129400,182500
81021403332,2019,52900,132700,185600
81021403340,2019,51000,156700,207700
81021403358,2019,51000,153300,204300
81021403366,2019,51000,156100,207100
81021403374,2019,51000,169600,220600
81021403382,2019,54100,179600,233700
81021403390,2019,53100,155400,208500
81021403407,2019,55600,140000,195600
81021403415,2019,54100,169000,223100
81021404108,2019,51800,128500,180300
81021404116,2019,51000,146600,197600
81021404124,2019,51000,133000,184000
81021404132,2019,51000,139300,190300
81021404140,2019,54900,173100,228000
81021404158,2019,55400,146200,201600
81021404166,2019,55400,127400,182800
81021404174,2019,55400,131100,186500
81021404182,2019,54900,123900,178800
81021404190,2019,56100,130200,186300
81021405073,2019,55800,156500,212300
81021405081,2019,55800,206800,262600
81021405099,2019,55800,146500,202300
81021405106,2019,55800,141000,196800
81021405114,2019,55800,159000,214800
81021405122,2019,61400,190500,251900
81021405130,2019,57100,183200,240300
81021405148,2019,56100,150000,206100
81021405156,2019,56100,164700,220800
81021405164,2019,52100,228200,280300
81021405172,2019,56100,186600,242700
81021405180,2019,56100,179300,235400
81021405198,2019,55800,199000,254800
81021405205,2019,55800,183300,239100
81021405213,2019,56900,135400,192300
81021406013,2019,59200,185200,244400
81021406021,2019,59200,172100,231300
81021406039,2019,59200,171500,230700
81021406047,2019,57300,177800,235100
81021406055,2019,58500,188400,246900
81021406063,2019,60900,207600,268500
81021406071,2019,58100,162400,220500
81021406089,2019,57100,206400,263500
81021406097,2019,56100,182500,238600
81021406104,2019,56100,179900,236000
81021406112,2019,56100,198700,254800
81021406120,2019,56200,167800,224000
81021406138,2019,56900,179500,236400
81021406146,2019,58100,176800,234900
81021406154,2019,60100,171300,231400
81021407061,2019,54900,130300,185200
81021407201,2019,59200,134300,193500
81021407219,2019,60100,168200,228300
81021407227,2019,63100,169800,232900
81021407235,2019,59400,159100,218500
81021407243,2019,58500,188900,247400
81021407251,2019,61600,165400,227000
81021407269,2019,34400,153600,188000
81021408019,2019,59400,151700,211100
81021408027,2019,61400,190300,251700
81021408035,2019,57100,187800,244900
81021408043,2019,56200,190100,246300
81021408051,2019,56100,177200,233300
81021408069,2019,56100,187300,243400
81021408077,2019,56100,176400,232500
81021408085,2019,57100,180200,237300
81021408093,2019,57300,140300,197600
81021408100,2019,57100,184900,242000
81021408118,2019,56200,185300,241500
81021408126,2019,57100,159800,216900
81021408134,2019,56200,151700,207900
81021408142,2019,56100,156900,213000
81021408150,2019,56900,184600,241500
81021408168,2019,54900,185700,240600
81021408176,2019,57300,186100,243400
81021409017,2019,60100,192600,252700
81021409025,2019,73800,179200,253000
81021409033,2019,56900,175700,232600
81021409041,2019,54900,197700,252600
81021409059,2019,54900,248500,303400
81021409067,2019,53100,177600,230700
81021409075,2019,55400,177600,233000
81021409083,2019,55400,212300,267700
81021409091,2019,55800,190400,246200
81021409108,2019,57100,185000,242100
81021409116,2019,57100,204700,261800
81021412010,2019,49300,148800,198100
81021412028,2019,45200,194600,239800
81021412036,2019,44800,172500,217300
81021412044,2019,45300,160500,205800
81021412052,2019,44200,142700,186900
81021412060,2019,44800,145400,190200
81021412078,2019,45200,174900,220100
81021412086,2019,44600,172200,216800
81021412094,2019,53600,175500,229100
81021412101,2019,57000,148800,205800
81021412119,2019,55200,148400,203600
81021412127,2019,52600,161400,214000
81021412135,2019,53400,133500,186900
81021412143,2019,53400,149500,202900
81021412151,2019,52100,130400,182500
81021412169,2019,51700,149400,201100
81021412177,2019,56100,136700,192800
81021412185,2019,55200,139200,194400
81021412193,2019,52600,147400,200000
81021412200,2019,60300,138200,198500
81021412218,2019,57000,178700,235700
81021412226,2019,52600,149800,202400
81021412234,2019,48500,186500,235000
81021413018,2019,53400,198300,251700
81021413026,2019,52800,168400,221200
81021413034,2019,52800,143200,196000
81021413042,2019,54100,134500,188600
81021413050,2019,54500,141100,195600
81021413068,2019,54100,144000,198100
81021413076,2019,58000,167800,225800
81021413084,2019,55600,146400,202000
81021413092,2019,55200,150400,205600
81021413109,2019,54100,178100,232200
81021413117,2019,52600,137700,190300
81021413125,2019,53600,152400,206000
81021413133,2019,53600,154300,207900
81021413141,2019,53000,146800,199800
81021413159,2019,53000,139800,192800
81021413167,2019,53400,142400,195800
81021413175,2019,54100,154100,208200
81021413183,2019,45800,132900,178700
81021413191,2019,44200,141300,185500
81021413208,2019,44800,153500,198300
81021413216,2019,44600,156100,200700
81021413224,2019,54600,159400,214000
81021415014,2019,58400,185600,244000
81021415022,2019,54100,135000,189100
81021415030,2019,50700,159900,210600
81021415048,2019,55200,135600,190800
81021415056,2019,52800,135000,187800
81021415064,2019,65600,186400,252000
81021415072,2019,56100,146200,202300
81021415080,2019,53600,134100,187700
81021415098,2019,53400,124100,177500
81021415105,2019,49300,166900,216200
81021415113,2019,53600,163200,216800
81021415121,2019,54100,168300,222400
81021415139,2019,52800,152400,205200
81021415147,2019,45300,159700,205000
81021415155,2019,46500,197800,244300
