Parcel,Year,Land_Assessment,Improvement_Assessment,Total_Assessment
71011117035,2019,70500,187400,257900
70923144243,2019,8000,7000,15000
70835308078,2019,80300,191600,271900
70914409101,2019,4518000,4654000,9172000
71007316237,2019,31700,231000,262700
70926103303,2019,76100,207000,283100
70912409145,2019,72900,282100,355000
70814312173,2019,26100,280000,306100
70913350438,2019,0,15000,15000
70834403069,2019,61000,176000,237000
70928102444,2019,107200,427600,534800
71007209036,2019,57800,169600,227400
80924404934,2019,400,1600,2000
80926113153,2019,56300,137000,193300
60906206053,2019,64900,146500,211400
71005338043,2019,101100,272300,373400
60904108186,2019,89000,178800,267800
70920113233,2019,114400,127100,241500
70918210025,2019,101200,220800,322000
70922237057,2019,196200,482800,679000
81032421133,2019,47700,116100,163800
81030203202,2019,47800,157000,204800
71010201079,2019,54000,189000,243000
80924431763,2019,400,1600,2000
70923211258,2019,58200,481900,540100
70928213100,2019,97400,218600,316000
70835202353,2019,114700,342500,457200
70922224111,2019,127500,413700,541200
70814403039,2019,92300,212200,304500
70822414515,2019,11800,99600,111400
70923142023,2019,44900,355100,400000
60906104108,2019,63100,224100,287200
71010212117,2019,55200,181400,236600
71005229226,2019,54900,161400,216300
70913349340,2019,23000,147100,170100
70928204183,2019,97800,302100,399900
60902103170,2019,20000,110900,130900
70924214219,2019,36000,938400,974400
71035114356,2019,66700,270200,336900
71004315084,2019,63400,139100,202500
70821406191,2019,88200,285800,374000
70913322015,2019,0,0,0
70920222323,2019,16400,144600,161000
70931307049,2019,99000,114100,213100
70815401016,2019,1408000,3527000,4935000
70936307101,2019,60800,145700,206500
60801102158,2019,57400,148600,206000
70828310014,2019,71500,256500,328000
70822414292,2019,11800,99600,111400
80924409778,2019,400,1600,2000
71006107132,2019,41500,137100,178600
70923170404,2019,1900,600,2500
70929222035,2019,96300,235900,332200
70833203155,2019,102400,228000,330400
70931403095,2019,103100,178800,281900
71011121218,2019,38700,226200,264900
80925116116,2019,13500,213200,226700
60811413157,2019,100100,202600,302700
71009409098,2019,60000,153300,213300
71003222040,2019,21600,102400,124000
81028114172,2019,55200,173600,228800
70834217056,2019,0,0,0
70919213010,2019,94000,163200,257200
70923412260,2019,1700,16300,18000
71010113018,2019,48200,160200,208400
70926401210,2019,0,0,0
71005331154,2019,140200,397400,537600
70814104190,2019,105500,264500,370000
70918415055,2019,9500,33800,43300
70836204093,2019,67600,202900,270500
71007303010,2019,115300,319200,434500
71006307237,2019,69200,97100,166300
70931412187,2019,88600,212700,301300
70820109192,2019,100,0,100
71005112190,2019,59100,148200,207300
71012215268,2019,17700,255100,272800
60906205047,2019,65800,161400,227200
71014106217,2019,12500,151100,163600
70924203056,2019,249000,1809000,2058000
70829102379,2019,105900,213100,319000
80924443677,2019,400,1600,2000
60811430086,2019,77800,192000,269800
71035102111,2019,72000,303900,375900
70932202066,2019,87700,322300,410000
70922207026,2019,149200,353500,502700
70926118063,2019,180900,331200,512100
80924425899,2019,400,1600,2000
71034109051,2019,56400,129000,185400
60812330186,2019,0,5000,5000
71011410059,2019,93500,197900,291400
81032420094,2019,43700,117000,160700
70835124086,2019,500,1500,2000
70932108082,2019,139900,330100,470000
60812210081,2019,130000,468000,598000
60812121311,2019,81600,213300,294900
81031225057,2019,38100,105400,143500
70922216184,2019,193900,324600,518500
70913407122,2019,153000,247000,400000
60811303126,2019,89300,222200,311500
70921306134,2019,158000,362800,520800
60802104236,2019,75800,186900,262700
70901113799,2019,17300,91900,109200
71005404068,2019,40900,119700,160600
70813332031,2019,55500,265900,321400
60812117386,2019,75900,174600,250500
71003315192,2019,58000,172100,230100
71011108399,2019,30000,252300,282300
70821215097,2019,129000,96000,225000
71009311095,2019,69400,139800,209200
70836113012,2019,72100,237900,310000
71012214096,2019,19400,187100,206500
70836308209,2019,77000,298000,375000
81034103250,2019,65900,225400,291300
71010111129,2019,56000,218100,274100
71011219013,2019,661500,1662500,2324000
71009213027,2019,51900,119500,171400
71015206339,2019,71300,223500,294800
71016106025,2019,63600,132100,195700
70918404131,2019,962700,852300,1815000
70929204166,2019,115500,189000,304500
71005346020,2019,10500,189500,200000
70918320361,2019,20500,122200,142700
70822101112,2019,583000,4360000,4943000
60802418041,2019,220000,3495000,3715000
60802103139,2019,77300,180200,257500
71010301209,2019,49800,166700,216500
70932418077,2019,54900,137000,191900
81023207625,2019,33600,141800,175400
70920219396,2019,0,0,0
70936304090,2019,65700,142000,207700
81027401124,2019,0,0,0
70914437540,2019,1100,5900,7000
70919109227,2019,89500,182300,271800
71010106021,2019,59300,205000,264300
60904111064,2019,78900,215200,294100
70835306163,2019,97100,214100,311200
81021416012,2019,58000,160300,218300
71035114314,2019,65100,275200,340300
70824404027,2019,93600,320300,413900
80924420790,2019,400,1600,2000
71021106094,2019,60100,132500,192600
70919202112,2019,67700,144500,212200
70824302057,2019,119500,284000,403500
81034312025,2019,82000,364000,446000
60811429021,2019,89600,249300,338900
70833204054,2019,113300,230700,344000
70921202043,2019,55000,2500,57500
70836216254,2019,5500,92800,98300
70922321032,2019,151400,275300,426700
70929417040,2019,87300,251700,339000
71005319069,2019,97600,201300,298900
60801226122,2019,16200,158700,174900
70816406156,2019,163600,363300,526900
60812201121,2019,0,0,0
70923178028,2019,270900,1583100,1854000
80925104046,2019,57600,132400,190000
71035102129,2019,71300,340400,411700
70923156660,2019,5000,10000,15000
60812105018,2019,78000,150400,228400
70823118215,2019,12800,91800,104600
70928215015,2019,106600,178400,285000
71016201180,2019,0,0,0
81034202119,2019,69800,185600,255400
60801113014,2019,66600,156500,223100
70931208198,2019,88400,134100,222500
80924404017,2019,8200,125300,133500
60801206075,2019,86800,162900,249700
70836213250,2019,11600,123800,135400
70926201272,2019,43600,192600,236200
70933203170,2019,154100,562200,716300
81023304041,2019,35600,123300,158900
80924104055,2019,85100,223400,308500
70921313105,2019,123600,194500,318100
70909400990,2019,0,0,0
71007304183,2019,80200,360500,440700
70813323072,2019,378400,1100,379500
70918103064,2019,628700,271500,900200
71010212357,2019,52900,226500,279400
70923167873,2019,3400,13800,17200
71012222049,2019,14800,132700,147500
70925205184,2019,0,0,0
70829106032,2019,73700,255100,328800
70929103136,2019,189600,258700,448300
60906204023,2019,90000,200000,290000
70813319013,2019,14000,116000,130000
80925117031,2019,12900,260300,273200
81023307194,2019,35600,91000,126600
70824408087,2019,103000,279200,382200
70823209204,2019,137300,274500,411800
81031223043,2019,38100,113000,151100
70920217796,2019,400,14600,15000
81027110048,2019,36700,104900,141600
60811302227,2019,76400,185100,261500
70836216337,2019,5500,109500,115000
71011108266,2019,30000,222500,252500
70922212116,2019,188900,641600,830500
70836434020,2019,29900,89800,119700
71014214276,2019,8100,132100,140200
70914438457,2019,2200,22800,25000
70920304155,2019,98800,245700,344500
70920218976,2019,400,14600,15000
70923144110,2019,8000,7000,15000
70828413024,2019,0,0,0
81034108143,2019,57000,423000,480000
70930103050,2019,73900,187800,261700
60906106237,2019,74700,156200,230900
70828123061,2019,45900,198400,244300
71021107167,2019,61000,145200,206200
60904101148,2019,87900,301900,389800
60906206227,2019,60300,150500,210800
71011112184,2019,56100,282800,338900
70922409127,2019,127800,377200,505000
70920410259,2019,115100,150200,265300
70931208065,2019,87200,147000,234200
70923142106,2019,44900,321600,366500
60801302279,2019,73200,166100,239300
70928104119,2019,111500,367400,478900
71005228088,2019,47100,138400,185500
70815308113,2019,190600,410200,600800
71003103183,2019,53100,230500,283600
80936210022,2019,63400,131800,195200
70836307011,2019,69500,153300,222800
71003311116,2019,49500,155500,205000
70923411379,2019,35200,408800,444000
70823110435,2019,89900,228200,318100
80924404794,2019,400,1600,2000
70923145580,2019,8000,7000,15000
81023304273,2019,35600,123300,158900
70919412290,2019,0,0,0
71005337128,2019,94100,247500,341600
60801124011,2019,30100,104900,135000
71003220010,2019,20400,111700,132100
71009409189,2019,53800,0,53800
70923411238,2019,27800,168200,196000
70823404466,2019,38100,201300,239400
71016414014,2019,61600,150000,211600
70914437178,2019,1100,5900,7000
70920413097,2019,127100,204500,331600
60904108061,2019,97900,171200,269100
81034206228,2019,70900,192400,263300
60812307052,2019,75200,244200,319400
71026404039,2019,72100,310900,383000
71004401205,2019,48000,141000,189000
70833302014,2019,126000,577200,703200
70923174183,2019,3300,11700,15000
81022103048,2019,0,0,0
70923142122,2019,44900,337600,382500
71006305041,2019,55800,153200,209000
71006440186,2019,18700,137300,156000
60802410112,2019,68300,191200,259500
60811412167,2019,76400,220700,297100
71019404161,2019,81600,115800,197400
80936105017,2019,14900,100300,115200
71005323226,2019,105800,202800,308600
80926204069,2019,73400,166800,240200
60811431068,2019,76400,219800,296200
70914414217,2019,925800,9366200,10292000
70913353028,2019,42800,193800,236600
60904105017,2019,84900,188900,273800
81034414144,2019,71000,223800,294800
70923167930,2019,3400,13800,17200
81032417091,2019,33200,134900,168100
71005415130,2019,58700,231300,290000
70929204174,2019,116300,180500,296800
71009400830,2019,39000,117700,156700
60812220022,2019,27300,165300,192600
70929216046,2019,87900,301500,389400
70836106091,2019,67800,204900,272700
70923167592,2019,6500,18500,25000
71007215439,2019,87200,232700,319900
70935113062,2019,49300,107000,156300
71005302022,2019,60500,93900,154400
70913343227,2019,9400,168100,177500
70823107060,2019,76700,0,76700
70826421300,2019,0,4000,4000
71005404042,2019,40900,121100,162000
71014102017,2019,42000,179100,221100
81027112044,2019,36700,122900,159600
71002101039,2019,3100,0,3100
71030212072,2019,84100,125500,209600
60802316120,2019,18000,211600,229600
60811412191,2019,111100,222600,333700
70918416334,2019,9500,33800,43300
70919223225,2019,98400,196600,295000
71006132098,2019,65100,158600,223700
70923167237,2019,3400,13800,17200
70823407080,2019,46900,234800,281700
70922438431,2019,86400,188400,274800
70813330077,2019,55500,287500,343000
70901104128,2019,47900,182800,230700
70928103088,2019,125800,330000,455800
70828312169,2019,64900,265000,329900
70912412057,2019,521600,263800,785400
70836205075,2019,72700,211900,284600
71014205019,2019,55000,178200,233200
70836406144,2019,59700,141700,201400
70918305199,2019,74800,116500,191300
70928302193,2019,91100,257900,349000
71003419077,2019,43500,191700,235200
70923160124,2019,8000,7000,15000
71008105043,2019,38000,168300,206300
70814202077,2019,105000,305400,410400
71010209122,2019,54000,175900,229900
70924214277,2019,32000,501600,533600
70814312181,2019,26100,239300,265400
70913346023,2019,90300,476500,566800
70923153327,2019,1300,23700,25000
71015304050,2019,482400,1512600,1995000
70826420104,2019,0,4000,4000
70922403145,2019,83500,551800,635300
71011409044,2019,103200,242700,345900
71002415076,2019,67500,278800,346300
70815403202,2019,55000,164000,219000
60903207111,2019,0,0,0
70816407089,2019,162200,479800,642000
70928102395,2019,117900,311800,429700
60811202120,2019,95900,180300,276200
71014307328,2019,54900,183400,238300
70926201248,2019,104400,95800,200200
70920418344,2019,129000,134400,263400
70923136935,2019,1400,13600,15000
70936406268,2019,62700,182300,245000
60801308029,2019,75500,144500,220000
70929113101,2019,89800,280500,370300
60812306020,2019,78100,247200,325300
70914420115,2019,1342000,3776000,5118000
70836122013,2019,126100,307800,433900
71007220115,2019,120300,276500,396800
80924309027,2019,72900,196300,269200
71001332031,2019,48500,211800,260300
71009317168,2019,67100,103100,170200
81026355132,2019,54800,124400,179200
70926203111,2019,80000,205600,285600
70923124154,2019,129400,379100,508500
70919204134,2019,85500,92200,177700
71010212109,2019,62300,231900,294200
70922434108,2019,79000,451000,530000
60802418059,2019,0,0,0
60801311270,2019,78000,217500,295500
70923160512,2019,8000,7000,15000
70921105205,2019,81900,278300,360200
71016405055,2019,62400,170200,232600
70929118036,2019,89900,238100,328000
71015102066,2019,66100,143300,209400
70923150505,2019,62000,442700,504700
71012205061,2019,70600,287600,358200
70816305184,2019,127100,319000,446100
71005327145,2019,90400,271100,361500
71027411033,2019,72500,169000,241500
80925403216,2019,54800,176700,231500
70836121023,2019,89500,297800,387300
70913323162,2019,0,0,0
70935114078,2019,48200,117100,165300
71020306215,2019,10200,116800,127000
70928113029,2019,113000,307000,420000
70922228030,2019,235800,614200,850000
70928221062,2019,141100,309000,450100
60802104187,2019,144100,128900,273000
70922439190,2019,84600,334100,418700
70836420095,2019,64300,166700,231000
71007117172,2019,317400,219800,537200
71015204127,2019,48600,135100,183700
81034102054,2019,65300,170400,235700
70833121167,2019,97300,261500,358800
70929223231,2019,84500,229200,313700
70835315354,2019,51900,329000,380900
60811103253,2019,97300,263200,360500
71014109021,2019,28300,175700,204000
70814403112,2019,84500,289800,374300
70836207302,2019,43400,115900,159300
70822414242,2019,17400,147600,165000
80925303242,2019,90300,247900,338200
81015104102,2019,56800,166800,223600
70914410091,2019,221000,489000,710000
60905205056,2019,88000,226000,314000
71006125027,2019,73000,251900,324900
70901101091,2019,54500,119600,174100
71014214119,2019,8100,129000,137100
71005412128,2019,41400,119600,161000
70912409054,2019,88700,455500,544200
70824102217,2019,103100,335500,438600
60812302101,2019,73000,170700,243700
81031407085,2019,44400,177700,222100
70913222033,2019,11800,360200,372000
71009320103,2019,68800,133000,201800
70914419316,2019,237000,2197000,2434000
70930105022,2019,90300,204000,294300
70921317032,2019,109200,302300,411500
70923409267,2019,47500,170600,218100
70924219011,2019,0,25000,25000
70935302201,2019,286000,1484000,1770000
70923153294,2019,1300,23700,25000
71003102101,2019,56100,239100,295200
71005401072,2019,65700,133300,199000
81032421042,2019,72000,205000,277000
71016403059,2019,63100,144100,207200
60811419113,2019,75500,163900,239400
71015106282,2019,61100,188900,250000
70923124188,2019,125800,189700,315500
70921407247,2019,93900,288700,382600
70932205242,2019,132000,535000,667000
70833301032,2019,116700,341400,458100
71001330118,2019,25200,125800,151000
70921419309,2019,124500,322000,446500
60802417241,2019,70700,215600,286300
70929306194,2019,89000,218500,307500
60802411300,2019,0,0,0
71016207196,2019,76400,127100,203500
70929116030,2019,101000,332000,433000
70933204178,2019,144300,296600,440900
70919214175,2019,88400,183000,271400
71010413286,2019,56600,184700,241300
70923304136,2019,50200,0,50200
71015201082,2019,66400,127700,194100
70814403021,2019,92900,229300,322200
80924402798,2019,400,1600,2000
71012207132,2019,58400,196800,255200
70921417345,2019,205800,494200,700000
60902104045,2019,50400,305100,355500
70836109053,2019,69700,201400,271100
70923170040,2019,3400,1000,4400
70826211735,2019,11700,51100,62800
70913210244,2019,83200,172100,255300
70926303078,2019,468000,1000,469000
81023309182,2019,35600,104200,139800
70826421730,2019,0,4000,4000
70828306013,2019,41400,225600,267000
